"","exposure","id.exposure","outcome","prs_beta","prs_se","prs_pval","prs_Qpval_revmrout","remove","revmr_nsnp","revmr_beta","revmr_se","revmr_pval","revmr_Qpval_revmrout"
"760","Type 2 Diabetes","ieu-a-26","DCXR",0.0464807369140547,0.0050930453082051,7.46798637703086e-20,0.954654876909513,FALSE,6,0.0478573982324069,0.0236686728470284,0.0431792251250889,1
"761","Type 2 Diabetes","ieu-a-26","IGSF3",0.0489618170536073,0.00539408876133735,1.17597007491672e-19,0.886060358958802,FALSE,6,0.0525570663916222,0.0245038614094345,0.0319649750332301,1
"762","Type 2 Diabetes","ieu-a-26","ADGRG1",0.0477251680647861,0.00527557328368038,1.5543486509824e-19,0.764676658469295,FALSE,6,0.0550381887914772,0.0238536374682335,0.0210364876353472,1
"763","Type 2 Diabetes","ieu-a-26","FGF21",0.048163950191574,0.00537441393711077,3.35592177469734e-19,0.562254700476146,FALSE,6,0.0366412876785247,0.0191438496262442,0.055620426107048,1
"764","Type 2 Diabetes","ieu-a-26","GGT1",0.0449328069724629,0.00505208023158453,6.18565546998589e-19,0.784735487875422,FALSE,6,0.0376927745477532,0.0260194634692995,0.147438799616504,1
"765","Type 2 Diabetes","ieu-a-26","FURIN",0.0467320363150356,0.00527376171319589,8.29088463583066e-19,0.330323419198848,FALSE,6,0.028708311987082,0.0177481007197719,0.105761171389461,1
"766","Type 2 Diabetes","ieu-a-26","NFASC",0.0459655222201587,0.00520393917943057,1.06833272733801e-18,0.801491079372919,FALSE,6,0.0805263634669284,0.0356675660737,0.0239648947857374,0.451575996521564
"767","Type 2 Diabetes","ieu-a-26","HAO1",0.0467651346422304,0.00529530471133139,1.08182947956424e-18,0.946645317738225,FALSE,6,0.0450777343579603,0.024652862544629,0.0674746965423361,1
"768","Type 2 Diabetes","ieu-a-26","CNTN3",0.044905393658014,0.00511791662970534,1.80102045752097e-18,0.848641328246547,FALSE,6,0.0410567893817998,0.0195050900128871,0.0352976684640244,1
"769","Type 2 Diabetes","ieu-a-26","SORD",0.0463379323943802,0.0053067377815858,2.61686358879818e-18,0.600325931510361,FALSE,6,0.0366045856043749,0.0178034329261118,0.039778577572829,1
"770","Type 2 Diabetes","ieu-a-26","LDLR",0.0468347288196286,0.00538966571576024,3.79271786217686e-18,0.307902724778117,FALSE,6,0.0231359617423415,0.0226089206131462,0.306160728676331,1
"771","Type 2 Diabetes","ieu-a-26","CDH2",0.0443810592201524,0.00510894836931078,3.88817998054255e-18,0.748383453270907,FALSE,6,0.0382804880531338,0.0183193644294383,0.0366520576584269,1
"772","Type 2 Diabetes","ieu-a-26","AGXT",0.0469423218150278,0.00546045189103524,8.54522366440663e-18,0.434522967682936,FALSE,6,0.0271429905865322,0.0247404131325363,0.272592674457945,1
"773","Type 2 Diabetes","ieu-a-26","LEP",0.0391817429483088,0.00463283785193024,2.84252989741733e-17,2.82639161907436e-05,FALSE,6,-0.0402691506479031,0.0184012781075572,0.0286412944757858,1
"774","Type 2 Diabetes","ieu-a-26","WFIKKN2",-0.0455303634178291,0.00542488123050533,4.92625527630976e-17,0.674545468889442,FALSE,6,-0.0366301148249604,0.0204892106829489,0.073812188247208,1
"775","Type 2 Diabetes","ieu-a-26","SCLY",0.0427306976716421,0.00519304338435202,1.96358818910125e-16,0.338884270592951,FALSE,6,0.0254088718443225,0.017351581534893,0.143097029182135,1
"776","Type 2 Diabetes","ieu-a-26","PTS",0.0443868102270415,0.00541459413088491,2.5399744133679e-16,0.925685450162216,FALSE,6,0.0467055514137671,0.024262472868935,0.0542278570479587,1
"777","Type 2 Diabetes","ieu-a-26","SSC5D",0.0428880256332641,0.00535672974295219,1.218768268937e-15,0.876264214887044,FALSE,6,0.0391092559575269,0.0236699395330852,0.0984784463395449,1
"778","Type 2 Diabetes","ieu-a-26","RET",0.0431890260945864,0.00544592620178949,2.24957805052916e-15,0.878696620602913,FALSE,6,0.0403891017327748,0.0175185622248414,0.0211384062613326,1
"779","Type 2 Diabetes","ieu-a-26","C2",0.0428298986774871,0.00542192846569286,2.88719924266283e-15,0.870904804806106,FALSE,6,0.0398868798657178,0.0172791580799882,0.0209779559171066,1
"780","Type 2 Diabetes","ieu-a-26","ADGRG2",-0.0397170957797524,0.00503483873418508,3.15126583792934e-15,0.726500271436477,FALSE,6,-0.0499904048828696,0.0289356090844327,0.0840522336972058,1
"781","Type 2 Diabetes","ieu-a-26","HGF",0.0366069165619053,0.00464399372865724,3.30040330031244e-15,0.743558664914181,FALSE,6,0.0425384684808532,0.0175264712975695,0.0152201318415476,1
"782","Type 2 Diabetes","ieu-a-26","GUSB",0.0397083857047514,0.0051145341155434,8.47055167814132e-15,0.32330163337747,FALSE,6,0.0186213807277705,0.020728025010014,0.368989741524679,1
"783","Type 2 Diabetes","ieu-a-26","IL1RN",0.039701014932504,0.00511439392679218,8.5551611937483e-15,0.195801569037784,FALSE,6,0.0132955330729303,0.0197612059185546,0.501068299976514,1
"784","Type 2 Diabetes","ieu-a-26","ERBB2",0.0392296364059068,0.00516527813425883,3.16012483366729e-14,0.10959610103988,FALSE,6,0.0375812283279306,0.0330772512506494,0.255887349091456,0.448711938704995
"785","Type 2 Diabetes","ieu-a-26","C19orf12",0.0414281535862583,0.00547014212854657,3.72753183347813e-14,0.0881324631855685,FALSE,6,0.0222352137100977,0.0301477005694762,0.460792442061586,0.686495234058315
"786","Type 2 Diabetes","ieu-a-26","FABP1",0.0403455964623748,0.00533010344530156,3.84559223144588e-14,0.118473503723341,FALSE,6,0.0116515503537838,0.0175894770820428,0.507704677794882,1
"787","Type 2 Diabetes","ieu-a-26","MET",-0.0403773057555355,0.00536009723402303,5.08372359038364e-14,0.6383259934341,FALSE,6,-0.0527884252361935,0.0258545801751092,0.0411769651742169,1
"788","Type 2 Diabetes","ieu-a-26","SLC39A14",-0.0419169099237057,0.00559074652833324,6.66490485174209e-14,0.986942702473204,FALSE,6,-0.0414817477536809,0.0259956190964302,0.110551162769858,1
"789","Type 2 Diabetes","ieu-a-26","PLA2G1B",-0.0407518362479664,0.00543742661285569,6.80633330592263e-14,0.0699505063538727,FALSE,6,-0.00687468106903395,0.0178853503646163,0.700700546902988,1
"790","Type 2 Diabetes","ieu-a-26","LGALS4",0.0395994734058718,0.00532372015055067,1.04407763271381e-13,0.923560012347446,FALSE,6,0.0412608062828152,0.0164757447007833,0.0122681346013702,1
"791","Type 2 Diabetes","ieu-a-26","KLRB1",0.0406898559160399,0.00547678413503627,1.11546465466352e-13,0.144051872838785,FALSE,6,0.0803726553854884,0.0266060207149653,0.00252070650467172,1
"792","Type 2 Diabetes","ieu-a-26","SULT2A1",0.0402499144021142,0.00541987382721958,1.14268151926696e-13,0.112368833574936,FALSE,6,0.0100001361160577,0.0348265203214356,0.774004046744895,0.74573912995808
"793","Type 2 Diabetes","ieu-a-26","NPY",0.0402154408798807,0.00543171793721691,1.35385383017172e-13,0.595799149613554,FALSE,6,0.0529744450360909,0.0234317917928236,0.0237720408000395,1
"794","Type 2 Diabetes","ieu-a-26","CA5A",0.0397947953354717,0.00537718727649348,1.38713014775228e-13,0.310248013207513,FALSE,6,0.0198738451291784,0.0188815747252325,0.292546223173701,1
"795","Type 2 Diabetes","ieu-a-26","SLITRK2",0.0393965977304912,0.00534364168157147,1.71121191627079e-13,0.994058451062318,FALSE,6,0.0212546424684032,0.0302442533191191,0.482201392477659,0.618083245267724
"796","Type 2 Diabetes","ieu-a-26","PRSS8",0.0367223922019017,0.00499891627125416,2.08760631055095e-13,0.149822211842199,FALSE,6,0.0114351187654911,0.0168320330154554,0.496905692787988,1
"797","Type 2 Diabetes","ieu-a-26","CTSO",0.0398916610462358,0.00543086565588963,2.09796548043259e-13,0.806785357947496,FALSE,6,0.0486708363890092,0.034213700450267,0.154865487298546,0.722698868770908
"798","Type 2 Diabetes","ieu-a-26","ASGR1",0.0389364438006454,0.00530550523262729,2.2027074754575e-13,0.0893851364330308,FALSE,6,0.0072812540670334,0.0178643050420124,0.683577092194429,1
"799","Type 2 Diabetes","ieu-a-26","NTRK3",-0.038658905668954,0.00527907790737314,2.47770541756208e-13,0.219986316249689,FALSE,6,-0.0157329946637345,0.0179301624117035,0.380237006966016,1
"800","Type 2 Diabetes","ieu-a-26","IL17RB",-0.0397641164427525,0.00552054645571208,6.01789264175376e-13,0.804357901374889,FALSE,6,-0.0353051513779717,0.017133226339216,0.0393388473396749,1
"801","Type 2 Diabetes","ieu-a-26","FGFBP1",-0.0386480967933236,0.0053852079553592,7.2872741382946e-13,0.397124120127436,FALSE,6,-0.0605046911410963,0.0252437497803351,0.0165381050855124,1
"802","Type 2 Diabetes","ieu-a-26","ANGPTL2",0.0389500495348662,0.00543249947332796,7.6635564955209e-13,0.998202324639914,FALSE,6,0.0390166456952304,0.0290546669121057,0.179314014801898,1
"803","Type 2 Diabetes","ieu-a-26","CA14",-0.0368857374391961,0.00518510641367081,1.15130040154968e-12,0.615933795578478,FALSE,6,-0.0414561099184698,0.0353826661943563,0.241337501989996,0.685620211435194
"804","Type 2 Diabetes","ieu-a-26","CTSD",0.0382756672459675,0.00541081555379648,1.53769395604127e-12,0.858381524079137,FALSE,6,0.0415250311636215,0.0173879470313969,0.0169334143873635,1
"805","Type 2 Diabetes","ieu-a-26","LEPR",-0.0384889964716653,0.00544564571629173,1.60403331180865e-12,0.170488013336945,FALSE,6,-0.00396601282789809,0.0245918090896301,0.871877811270913,1
"806","Type 2 Diabetes","ieu-a-26","WIF1",-0.0384548151572494,0.00544114857379611,1.60889962670939e-12,0.334496431776853,FALSE,6,-0.0430041722475163,0.0338009248231098,0.203274370646181,0.682521344875403
"807","Type 2 Diabetes","ieu-a-26","CDHR5",0.0388235366114583,0.00550128151091297,1.73187192577857e-12,0.0108241364618308,TRUE,6,0.0186739989445851,0.0409815238479114,0.648628211048963,0.572271234456816
"808","Type 2 Diabetes","ieu-a-26","KYNU",0.0369689819381402,0.00524744690863314,1.8879142482514e-12,0.512798659363194,FALSE,6,0.0218027113164381,0.0225708343701022,0.334060025645274,1
"809","Type 2 Diabetes","ieu-a-26","SIGLEC7",0.0374204738783631,0.00531550541004035,1.96087358534623e-12,0.522160958714753,FALSE,6,0.0258872453173698,0.0172183554938758,0.132718420472683,1
"810","Type 2 Diabetes","ieu-a-26","ALDH1A1",0.0359348085730816,0.00512619700428334,2.42727980609111e-12,0.944211191726714,FALSE,6,0.0344807980251003,0.0201358454960651,0.0868213675999053,1
"811","Type 2 Diabetes","ieu-a-26","GOLM2",0.0379536475976684,0.00542791209115821,2.75370982845039e-12,0.160139968802898,FALSE,6,0.0118495005692088,0.0177744315542201,0.504989405247513,1
"812","Type 2 Diabetes","ieu-a-26","HAVCR1",0.0340101781122344,0.00495352669918792,6.72312391059747e-12,0.466760531512074,FALSE,6,0.0224872117627562,0.0150386626562544,0.134837908533871,1
"813","Type 2 Diabetes","ieu-a-26","APOM",-0.0369788920264738,0.00541924618292229,9.02666799293307e-12,0.731564072980212,FALSE,6,-0.0444756699991784,0.0273665573206487,0.104123522793506,0.670079806746062
"814","Type 2 Diabetes","ieu-a-26","SELPLG",0.0371561123920552,0.00546527984346901,1.07419133384117e-11,0.965578572677166,FALSE,6,0.0380863936112,0.0208528168028901,0.0677841925380078,1
"815","Type 2 Diabetes","ieu-a-26","PLXNB2",0.0365490152442425,0.00537909665443995,1.10373869615523e-11,0.156132847839201,FALSE,6,0.0599521467601282,0.0156006994250716,0.000121582064622466,1
"816","Type 2 Diabetes","ieu-a-26","FAS",0.0350045146552862,0.00515268931939377,1.11286067857607e-11,0.249811875661414,FALSE,6,0.0147682175763108,0.0168125738149171,0.379724982712547,1
"817","Type 2 Diabetes","ieu-a-26","VSTM2L",0.038240596209213,0.00563123523252551,1.13394938345854e-11,0.353538996751706,FALSE,6,0.0102453719132581,0.0296454095177298,0.729645415264564,1
"818","Type 2 Diabetes","ieu-a-26","CES2",0.0369092942249532,0.00543967761027501,1.17850165584574e-11,0.608418691314868,FALSE,6,0.0239563230686948,0.0246902530774392,0.33190968215979,1
"819","Type 2 Diabetes","ieu-a-26","GHRL",-0.0359999043969073,0.00531625597951993,1.29391121651803e-11,0.111035373417189,FALSE,6,-0.0405411392200619,0.0314170320875409,0.196905173546303,0.461968440287959
"820","Type 2 Diabetes","ieu-a-26","F9",0.0352523450121243,0.00525290703959417,1.96319176666082e-11,0.222300181038831,FALSE,6,0.0314705927516715,0.0336884539767296,0.350218509111252,0.604973888794325
"821","Type 2 Diabetes","ieu-a-26","GGH",0.0369356338656907,0.0055166206590512,2.18591574500058e-11,0.11238042167181,FALSE,6,0.0288143796929068,0.0375207656828586,0.442512018518168,0.600307817418674
"822","Type 2 Diabetes","ieu-a-26","ESM1",-0.0362962356270756,0.00542479603051536,2.25421049114416e-11,0.633224909294418,FALSE,6,-0.0245444160769446,0.0240220772403837,0.306902025184076,1
"823","Type 2 Diabetes","ieu-a-26","DSG2",-0.0355299456761207,0.00531560436640547,2.35981960961332e-11,0.625306058153876,FALSE,6,-0.0444524438970084,0.0429645952175628,0.30084190397142,0.66809927893049
"824","Type 2 Diabetes","ieu-a-26","PLAT",0.033296477645332,0.00501406121489637,3.1705866478835e-11,0.399975913424619,FALSE,6,0.0124008102070212,0.0243150076125558,0.610046957650509,1
"825","Type 2 Diabetes","ieu-a-26","PBLD",0.0358363591040123,0.00546323796427975,5.47681266287009e-11,0.58632921129003,FALSE,6,0.0256456074245082,0.0179127861929505,0.152231751413487,1
"826","Type 2 Diabetes","ieu-a-26","NOMO1",0.0350929155664439,0.0054094321249291,8.85612173825056e-11,0.00897620910147189,TRUE,6,0.00363077204375055,0.0274036348556026,0.894594871675473,0.611881653987233
"827","Type 2 Diabetes","ieu-a-26","OXT",0.0350003682353599,0.00539762703540417,9.03034596555435e-11,0.108599013726149,FALSE,6,0.0204216219041594,0.0258035965914173,0.428695789352824,0.635631715984893
"828","Type 2 Diabetes","ieu-a-26","MME",0.0346540465214641,0.0053458094446035,9.14839388334213e-11,0.392574195051755,FALSE,6,0.0129159354736329,0.0248575984699458,0.603344436719707,1
"829","Type 2 Diabetes","ieu-a-26","CES3",0.0353292174400856,0.00550330680469237,1.38424100674926e-10,0.0309386163261605,TRUE,6,0.0109622897987232,0.0272011048526144,0.686941610836699,0.585183589132201
"830","Type 2 Diabetes","ieu-a-26","GDF15",0.0283569114134097,0.00442319825803544,1.46498462123056e-10,0.207086997107475,FALSE,6,0.047761774336733,0.0147312318757007,0.00118605826313193,1
"831","Type 2 Diabetes","ieu-a-26","IL6",0.0327529052315588,0.00511325785534298,1.51872468749031e-10,0.000212958628874582,TRUE,24,-0.0042075995025667,0.0119927051385486,0.725703454916289,1
"832","Type 2 Diabetes","ieu-a-26","FABP4",0.0318287723812323,0.00502179429272185,2.35472270635837e-10,0.0258071048818713,TRUE,6,-0.0470585370363127,0.0687840441013704,0.49388106412222,0.584810002730216
"833","Type 2 Diabetes","ieu-a-26","NCAN",-0.0319479675659371,0.00510597042910422,3.97158727640807e-10,0.555746728980463,FALSE,6,-0.0422725958566198,0.0167636402438797,0.0116794724284799,1
"834","Type 2 Diabetes","ieu-a-26","BAIAP2",0.0337428257341932,0.00539407338733632,4.01008399310314e-10,0.106568129878526,FALSE,6,0.00285705057307039,0.0183625175988164,0.876355071890504,1
"835","Type 2 Diabetes","ieu-a-26","FETUB",0.033169952587039,0.0053639586399343,6.32685720002479e-10,0.920251942265623,FALSE,6,0.0371334079147094,0.0365197612384618,0.309247087886896,0.962671255433803
"836","Type 2 Diabetes","ieu-a-26","ASAH2",0.0339279866182813,0.00549072647816575,6.51901946073908e-10,0.869962598179327,FALSE,6,0.045967639412515,0.0314267971778169,0.14355242014948,0.68525771109912
"837","Type 2 Diabetes","ieu-a-26","MATN3",-0.0340435048960311,0.00551212480654031,6.64532016807905e-10,0.021132095439218,FALSE,6,-0.0766059488324259,0.0176181847986436,1.37310640966087e-05,1
"838","Type 2 Diabetes","ieu-a-26","NOS3",0.0328582951633207,0.00532738187094367,7.00427669618601e-10,0.929287776407586,FALSE,6,0.0348325531335297,0.0216001605690042,0.10683008783058,1
"839","Type 2 Diabetes","ieu-a-26","SEMA3F",0.0330957611750339,0.00539726109458062,8.77667238737874e-10,0.000663233417616343,TRUE,6,-0.029827413747398,0.0176776253501141,0.0915461539969443,1
"840","Type 2 Diabetes","ieu-a-26","KIR2DL3",-0.0339158440361539,0.00558494831912741,1.2713209741701e-09,0.404020481813239,FALSE,6,-0.0194703485121933,0.0163854796483228,0.234727663307917,1
"841","Type 2 Diabetes","ieu-a-26","GALNT10",0.0330514792657925,0.00544447938625366,1.28765271779986e-09,0.160942894237139,FALSE,6,0.008006099476398,0.0170153933258405,0.637982851434442,1
"842","Type 2 Diabetes","ieu-a-26","IL6",0.0307599014979096,0.00510723840299675,1.73199637517515e-09,0.000212958628874582,TRUE,24,-0.0042075995025667,0.0119927051385486,0.725703454916289,1
"843","Type 2 Diabetes","ieu-a-26","NRCAM",0.0329022011677458,0.00548008433852652,1.94526084147024e-09,0.977795263328941,FALSE,6,0.0323864890870748,0.0176997891613306,0.0672847960287017,1
"844","Type 2 Diabetes","ieu-a-26","CLEC4A",-0.0323064165994769,0.00540140910578196,2.23854153036933e-09,0.0170191941139475,TRUE,6,0.0123810394547894,0.0179308425605736,0.489887078967606,1
"845","Type 2 Diabetes","ieu-a-26","SELE",0.031125804551842,0.00520630410382342,2.27455782455183e-09,0.903796761039357,FALSE,6,0.0283295842141599,0.0225413495702061,0.208832235106659,1
"846","Type 2 Diabetes","ieu-a-26","CTSZ",0.0321658052290078,0.00540092134532278,2.61659164148012e-09,0.388646770233553,FALSE,6,0.0522642779281134,0.0226798782941864,0.0211983049541357,1
"847","Type 2 Diabetes","ieu-a-26","IDUA",0.0325321379233255,0.00547681138316513,2.87826535161725e-09,0.989694898790776,FALSE,6,0.0327466210523947,0.0156770097641768,0.0367229556350992,1
"848","Type 2 Diabetes","ieu-a-26","CDH1",0.0331787878605995,0.00558797470197481,2.92272558226869e-09,0.765317965093231,FALSE,6,0.0386117889431916,0.0173216844412488,0.0258071668411472,1
"849","Type 2 Diabetes","ieu-a-26","FGFR2",0.03100839601173,0.00522930013133896,3.06350192819191e-09,0.49550557170767,FALSE,6,0.0164429938969961,0.020720420012894,0.427448889382908,1
"850","Type 2 Diabetes","ieu-a-26","THOP1",0.0306048094299445,0.0051774082741852,3.4285350194442e-09,0.961045844581035,FALSE,6,0.0314884323778199,0.0173351065838548,0.0693006813631829,1
"851","Type 2 Diabetes","ieu-a-26","LGALS9",0.030886463676595,0.00522514698787993,3.43057117134137e-09,0.0771566888345974,FALSE,6,0.000588150886889204,0.0163268743439897,0.971263634059546,1
"852","Type 2 Diabetes","ieu-a-26","C1QTNF1",0.0321041745484692,0.00545653063501275,4.05144265342508e-09,0.461055686340726,FALSE,6,0.0182970474461157,0.0179190747292441,0.307210229253503,1
"853","Type 2 Diabetes","ieu-a-26","CD34",-0.0323100397508005,0.00549301635119832,4.09070852490534e-09,0.63716352660205,FALSE,6,-0.0426091844515867,0.0211333536462042,0.0437784886013866,1
"854","Type 2 Diabetes","ieu-a-26","ADGRE5",0.0307770792919613,0.00526670741625106,5.15179506761455e-09,0.570427729121608,FALSE,6,0.0471223444332549,0.0283206506434288,0.0961351404749999,1
"855","Type 2 Diabetes","ieu-a-26","OMD",-0.0303319211142456,0.00521961513960875,6.26029942692846e-09,0.022940713146329,FALSE,6,-0.0791771642324445,0.0208319509256759,0.000144255248406307,1
"856","Type 2 Diabetes","ieu-a-26","WFIKKN1",0.0300243359372163,0.00518676211479476,7.15888430580943e-09,0.625765822780831,FALSE,6,0.0280519506105993,0.0441051471267452,0.524760505688884,0.813221835278638
"857","Type 2 Diabetes","ieu-a-26","ITGA5",0.0306826526063228,0.0053006485695938,7.16569574010687e-09,0.365942881232726,FALSE,6,0.0135175858000701,0.0182308719953309,0.458410471972879,1
"858","Type 2 Diabetes","ieu-a-26","SIGLEC1",0.0313501577008597,0.00541659297003442,7.19416902948626e-09,0.701138268182753,FALSE,6,0.0381009629445354,0.0167353550403895,0.0228056458192735,1
"859","Type 2 Diabetes","ieu-a-26","SNCG",0.0307580021505928,0.00531792968015727,7.36657762228192e-09,0.156746630985175,FALSE,6,-0.00191940786457653,0.0224545250854299,0.93187996984158,1
"860","Type 2 Diabetes","ieu-a-26","CCL16",0.0297920334624161,0.00517432660789657,8.60154322746634e-09,0.0609127431999424,FALSE,6,0.00108108000253598,0.0144193421692788,0.94023516453957,1
"861","Type 2 Diabetes","ieu-a-26","CCL3",0.0304150642546906,0.00529241793145741,9.16701266956373e-09,0.0672954034729414,FALSE,6,0.0168094406715997,0.0307416275540951,0.584517959633585,0.556095732206893
"862","Type 2 Diabetes","ieu-a-26","MASP1",0.0315026715461554,0.00549084520324888,9.70206281971096e-09,0.77062669628155,FALSE,6,0.0259612189741405,0.0181961169390873,0.153653407867493,1
"863","Type 2 Diabetes","ieu-a-26","CCL20",0.0306085291976117,0.00538055004314068,1.29030121417044e-08,0.912403332492643,FALSE,6,0.028454939007976,0.0188228132878005,0.130603544050905,1
"864","Type 2 Diabetes","ieu-a-26","PLTP",-0.0301926876041382,0.00532328358599688,1.42435060977578e-08,0.911503869204667,FALSE,6,-0.0238246812023932,0.0290670919933406,0.412418814842296,0.805477437313144
"865","Type 2 Diabetes","ieu-a-26","IFNGR2",0.0312731322196132,0.0055624182109077,1.90016131031638e-08,0.823142196314011,FALSE,6,0.0351597602033334,0.0164757787316935,0.0328405531099962,1
"866","Type 2 Diabetes","ieu-a-26","IGF2R",0.0304827075225434,0.00542902344087749,1.98369055043162e-08,0.152428733859645,FALSE,6,0.0132641563909681,0.0328154030027207,0.686061833401313,0.631553431944198
"867","Type 2 Diabetes","ieu-a-26","CDH15",0.0265250232302476,0.00472874077927941,2.04698489752977e-08,0.195890675239738,FALSE,6,0.0186686809825242,0.0259544032443468,0.471963721134787,0.670704705818322
"868","Type 2 Diabetes","ieu-a-26","NADK",0.0284385942724491,0.00509607594571587,2.41680820774224e-08,0.17519452384469,FALSE,6,0.0558972159128249,0.0196026143286077,0.00435109646849649,1
"869","Type 2 Diabetes","ieu-a-26","EPS8L2",0.0301603566533775,0.00541503168592592,2.57038498828251e-08,0.032105817546841,TRUE,6,-0.0151121761636813,0.0204190590805722,0.459238411305268,1
"870","Type 2 Diabetes","ieu-a-26","CRH",-0.0310817503503025,0.00559198504723885,2.74573471246722e-08,0.343308750818696,FALSE,6,-0.0136139865867014,0.0175640619310822,0.438277806932163,1
"871","Type 2 Diabetes","ieu-a-26","ICAM1",0.0297516351523384,0.00536961117396574,3.03447886212049e-08,0.092741355812752,FALSE,6,-0.00051160011242303,0.0171824504348329,0.976246838154203,1
"872","Type 2 Diabetes","ieu-a-26","FBP1",0.0300015552886142,0.00545362878801871,3.79926968433577e-08,0.0392100697320833,TRUE,6,-0.00823155306494313,0.0177218214951065,0.642298977847057,1
"873","Type 2 Diabetes","ieu-a-26","GFRA1",0.0290605343446692,0.00528698768128037,3.8993151356123e-08,0.190046942173869,FALSE,6,0.00551002864727769,0.017176164160175,0.74836570171797,1
"874","Type 2 Diabetes","ieu-a-26","CRLF1",0.0293380636844206,0.00533822378815732,3.91634808470822e-08,0.987806165461487,FALSE,6,0.00812835724295249,0.0300003442873092,0.786435539858956,0.552476114136641
"875","Type 2 Diabetes","ieu-a-26","IL6",0.0283979260588538,0.00519060504363674,4.50679227251865e-08,0.000212958628874582,TRUE,24,-0.0042075995025667,0.0119927051385486,0.725703454916289,1
"876","Type 2 Diabetes","ieu-a-26","ART3",-0.0274571401347717,0.00504180307705195,5.19026392421763e-08,0.830412843273221,FALSE,6,-0.0313455223287996,0.0174413039348326,0.0723037753989415,1
"877","Type 2 Diabetes","ieu-a-26","IL6",0.028129071287005,0.00516760396266932,5.26524942821865e-08,0.000212958628874582,TRUE,24,-0.0042075995025667,0.0119927051385486,0.725703454916289,1
"878","Type 2 Diabetes","ieu-a-26","AMY2A",-0.0307706757106254,0.00569969497910345,6.76184725838146e-08,0.164787566868587,FALSE,6,-0.00384962147078226,0.0185224151044898,0.835357157071892,1
"879","Type 2 Diabetes","ieu-a-26","REN",0.0278071430083988,0.0052059175529341,9.28022491814057e-08,0.619374412962981,FALSE,6,0.0442212672215121,0.0347918325558139,0.20371997730354,0.510538456207752
"880","Type 2 Diabetes","ieu-a-26","PIGR",0.0281046733666105,0.00527517037260663,1.00092717852652e-07,0.919400392836242,FALSE,6,0.0261897312284014,0.018174310378942,0.149576133867326,1
"881","Type 2 Diabetes","ieu-a-26","EPHA1",0.0274312459169852,0.00514940294679106,1.00444907095175e-07,0.283132574222176,FALSE,6,0.00474706826296516,0.0204978979629095,0.816857988236978,1
"882","Type 2 Diabetes","ieu-a-26","PILRB",0.0289489124587076,0.00543463501675946,1.00627706994714e-07,0.19662183959423,FALSE,6,0.00958932279301047,0.0139734328761784,0.492553014601986,1
"883","Type 2 Diabetes","ieu-a-26","CD163",0.0288827240902881,0.0054335775304529,1.0697794004457e-07,0.60153667742899,FALSE,6,0.0175291955953688,0.0210521580108733,0.405039036578831,1
"884","Type 2 Diabetes","ieu-a-26","PLA2G15",0.0289582283573612,0.00546088498201935,1.14725689226289e-07,0.368772866714756,FALSE,6,0.0453899383680581,0.0174477268344174,0.00928220746102929,1
"885","Type 2 Diabetes","ieu-a-26","TNFRSF10A",0.0277592245595009,0.00524397912221994,1.20722663656594e-07,0.448604877012494,FALSE,6,0.0114613135458056,0.0208594358268232,0.582693493837803,1
"886","Type 2 Diabetes","ieu-a-26","UMOD",-0.0280383828067099,0.00529770296891776,1.21363936743459e-07,0.248538297104202,FALSE,6,-0.0109357196600808,0.0138423982182499,0.429518272835923,1
"887","Type 2 Diabetes","ieu-a-26","CD300LG",-0.0278490964698133,0.0052685813484326,1.25876417848719e-07,0.184517502094941,FALSE,6,-0.087943208462162,0.0512473583273048,0.0861522514800266,0.641723572013764
"888","Type 2 Diabetes","ieu-a-26","STC2",0.0281763845610217,0.00534281229680923,1.34522490646702e-07,0.785414950165066,FALSE,6,0.0156207939047909,0.0277783845252287,0.573886912290981,0.593738026782989
"889","Type 2 Diabetes","ieu-a-26","NCAM2",-0.0286667745517893,0.0054704894278066,1.61313666896485e-07,0.540872810553109,FALSE,6,-0.0399882879345025,0.0176878856269877,0.0237733394866749,1
"890","Type 2 Diabetes","ieu-a-26","BCAN",-0.0276065860295354,0.00528665564726105,1.78114898957433e-07,0.48970167951035,FALSE,6,-0.0136420502306285,0.0195119954084035,0.484450651488405,1
"891","Type 2 Diabetes","ieu-a-26","LAMP2",0.0277419034680031,0.00532997236150221,1.95273934973138e-07,0.728969928229556,FALSE,6,0.0174981024465227,0.0290795448743089,0.547352322389398,1
"892","Type 2 Diabetes","ieu-a-26","SOST",0.0269985538937505,0.00518955759891464,1.97798857205431e-07,0.924941121026495,FALSE,6,0.0291400778029361,0.0221306928892566,0.187930196146648,1
"893","Type 2 Diabetes","ieu-a-26","GZMA",0.0277834108155319,0.00535172974267393,2.09822293906158e-07,0.695688023020522,FALSE,6,0.0202370809887747,0.0185356566912306,0.274924552812939,1
"894","Type 2 Diabetes","ieu-a-26","MANSC1",-0.0282893056452296,0.00552369588149889,3.04862428314293e-07,0.63531392670526,FALSE,6,-0.0188282386420628,0.0191691046347659,0.325992486720263,1
"895","Type 2 Diabetes","ieu-a-26","SCGB3A2",-0.0275169131280145,0.00539491525220116,3.40534893154286e-07,0.988561377273619,FALSE,6,-0.0466760746004888,0.0358061063563667,0.192377295303934,0.628645037661102
